forecast_date,district,block,rainfall_mm,temp_max_degC,temp_min_degC,humidity_morning_pct,humidity_evening_pct,wind_speed_kmph,wind_direction_deg,cloud_cover_octa,warning
2025-08-25,CHANDAULI,CHAKIYA,26.2,30.4,25.2,98,73,3,210,7,HEAVY-RAIN
2025-08-26,CHANDAULI,CHAKIYA,12.0,31.4,26.2,93,70,3,198,6,Nil
2025-08-22,CHANDAULI,CHANDAULI,39.5,32.1,25.3,94,71,7,248,7,"NG, HEAVY-RAIN"
2025-08-23,CHANDAULI,CHANDAULI,39.0,30.2,25.2,95,75,7,262,7,"NG, HEAVY-RAIN"
2025-08-24,CHANDAULI,CHANDAULI,26.6,29.3,25.2,97,75,6,223,8,HEAVY-RAIN
2025-08-25,CHANDAULI,CHANDAULI,26.9,30.4,25.2,98,73,3,208,7,HEAVY-RAIN
2025-08-26,CHANDAULI,CHANDAULI,12.9,31.4,26.2,93,71,3,199,6,Nil
2025-08-22,CHANDAULI,CHANIYA,40.0,32.1,25.3,94,71,7,248,7,"NG, HEAVY-RAIN"
2025-08-23,CHANDAULI,CHANIYA,38.1,30.2,25.2,95,75,6,263,7,"NG, HEAVY-RAIN"
2025-08-24,CHANDAULI,CHANIYA,26.7,29.3,25.2,97,75,5,221,8,HEAVY-RAIN
2025-08-25,CHANDAULI,CHANIYA,27.0,30.4,25.2,98,73,3,199,7,HEAVY-RAIN
2025-08-26,CHANDAULI,CHANIYA,13.2,31.4,26.2,93,71,3,191,6,Nil
2025-08-22,CHANDAULI,DHANAPUR,41.1,32.1,25.3,94,71,7,248,7,"NG, HEAVY-RAIN"
2025-08-23,CHANDAULI,DHANAPUR,38.7,30.2,25.2,95,75,6,262,7,"NG, HEAVY-RAIN"
2025-08-24,CHANDAULI,DHANAPUR,27.0,29.4,25.2,97,75,5,221,8,HEAVY-RAIN
2025-08-25,CHANDAULI,DHANAPUR,26.8,30.4,25.2,98,73,3,197,7,HEAVY-RAIN
2025-08-26,CHANDAULI,DHANAPUR,13.6,31.4,26.2,93,71,3,190,6,Nil
2025-08-22,CHANDAULI,NAUGARH,35.8,31.7,24.9,95,72,7,246,7,"NG, HEAVY-RAIN"
2025-08-23,CHANDAULI,NAUGARH,36.7,29.8,24.9,95,76,8,261,7,"NG, HEAVY-RAIN"
2025-08-24,CHANDAULI,NAUGARH,26.1,28.9,24.9,97,76,6,226,8,HEAVY-RAIN
2025-08-25,CHANDAULI,NAUGARH,26.7,30.0,24.9,98,74,3,212,7,HEAVY-RAIN
2025-08-26,CHANDAULI,NAUGARH,13.3,30.9,25.8,93,72,3,200,6,Nil
2025-08-22,CHANDAULI,NIYAMATABAD,36.4,32.1,25.2,94,71,7,248,7,"NG, HEAVY-RAIN"
2025-08-23,CHANDAULI,NIYAMATABAD,37.6,30.2,25.2,95,75,7,262,7,"NG, HEAVY-RAIN"
2025-08-24,CHANDAULI,NIYAMATABAD,26.1,29.3,25.2,97,75,6,224,8,HEAVY-RAIN
2025-08-25,CHANDAULI,NIYAMATABAD,26.3,30.4,25.2,98,73,3,207,7,HEAVY-RAIN
2025-08-26,CHANDAULI,NIYAMATABAD,12.4,31.4,26.2,93,71,3,198,6,Nil
2025-08-22,CHANDAULI,SAHABGANJ,36.2,32.0,25.2,94,71,7,247,7,"NG, HEAVY-RAIN"
2025-08-23,CHANDAULI,SAHABGANJ,37.1,30.1,25.1,95,75,7,261,7,"NG, HEAVY-RAIN"
2025-08-24,CHANDAULI,SAHABGANJ,26.0,29.2,25.1,97,75,6,225,8,HEAVY-RAIN
2025-08-25,CHANDAULI,SAHABGANJ,25.9,30.2,25.1,98,73,3,213,7,HEAVY-RAIN
2025-08-26,CHANDAULI,SAHABGANJ,12.2,31.3,26.0,93,71,3,199,6,Nil
2025-08-22,CHANDAULI,SAKALDIHA,39.9,32.1,25.3,94,71,7,248,7,"NG, HEAVY-RAIN"
2025-08-23,CHANDAULI,SAKALDIHA,38.8,30.2,25.2,95,75,7,262,7,"NG, HEAVY-RAIN"
2025-08-24,CHANDAULI,SAKALDIHA,26.8,29.3,25.2,97,75,5,222,8,HEAVY-RAIN
2025-08-25,CHANDAULI,SAKALDIHA,27.3,30.4,25.2,98,73,3,206,7,HEAVY-RAIN
2025-08-26,CHANDAULI,SAKALDIHA,13.0,31.4,26.2,93,71,3,197,6,Nil
2025-08-22,CHITRAKOOT,KARWI,14.4,32.0,26.0,92,69,9,240,6,"NG, HEAVY-RAIN"
2025-08-23,CHITRAKOOT,KARWI,24.0,30.2,25.1,94,71,10,240,8,"NG, HEAVY-RAIN"
2025-08-24,CHITRAKOOT,KARWI,21.9,30.1,25.2,95,76,10,244,7,HEAVY-RAIN
2025-08-25,CHITRAKOOT,KARWI,16.6,30.2,26.0,95,75,7,238,8,Nil
2025-08-26,CHITRAKOOT,KARWI,10.4,31.2,26.0,95,70,5,203,6,Nil
2025-08-22,CHITRAKOOT,MANIKPUR,14.8,31.9,25.8,92,70,9,239,6,"NG, HEAVY-RAIN"
2025-08-23,CHITRAKOOT,MANIKPUR,24.3,30.0,25.0,94,72,10,240,8,"NG, HEAVY-RAIN"
2025-08-24,CHITRAKOOT,MANIKPUR,22.3,29.9,25.0,95,77,10,243,7,HEAVY-RAIN
2025-08-25,CHITRAKOOT,MANIKPUR,17.6,30.0,25.8,95,76,7,239,8,Nil
2025-08-26,CHITRAKOOT,MANIKPUR,9.9,31.0,25.9,95,71,5,205,6,Nil
2025-08-22,CHITRAKOOT,MAU,13.5,32.2,26.1,91,68,9,237,6,"NG, HEAVY-RAIN"
2025-08-23,CHITRAKOOT,MAU,24.0,30.4,25.3,93,70,10,238,8,"NG, HEAVY-RAIN"
2025-08-24,CHITRAKOOT,MAU,22.0,30.3,25.3,95,75,10,242,7,HEAVY-RAIN
2025-08-25,CHITRAKOOT,MAU,16.0,30.4,26.1,95,74,7,236,8,Nil
2025-08-26,CHITRAKOOT,MAU,9.5,31.4,26.2,95,69,5,202,6,Nil
2025-08-22,CHITRAKOOT,PAHARI,14.7,32.1,26.0,92,69,9,239,6,"NG, HEAVY-RAIN"
2025-08-23,CHITRAKOOT,PAHARI,25.2,30.3,25.2,94,71,10,240,8,"NG, HEAVY-RAIN"
2025-08-24,CHITRAKOOT,PAHARI,22.9,30.1,25.2,95,76,10,243,7,HEAVY-RAIN
2025-08-25,CHITRAKOOT,PAHARI,17.2,30.2,26.0,95,75,7,236,8,Nil
2025-08-26,CHITRAKOOT,PAHARI,9.6,31.2,26.1,95,70,5,202,6,Nil
2025-08-22,CHITRAKOOT,RAMNAGAR,13.5,32.2,26.1,91,68,9,237,6,"NG, HEAVY-RAIN"
2025-08-23,CHITRAKOOT,RAMNAGAR,24.0,30.4,25.3,93,70,10,238,8,"NG, HEAVY-RAIN"
2025-08-24,CHITRAKOOT,RAMNAGAR,22.0,30.3,25.3,95,75,10,242,7,HEAVY-RAIN
2025-08-25,CHITRAKOOT,RAMNAGAR,16.0,30.4,26.1,95,74,7,236,8,Nil
2025-08-26,CHITRAKOOT,RAMNAGAR,9.5,31.4,26.2,95,69,5,202,6,Nil
2025-08-22,DEORIA,BAITALPUR,18.3,32.9,26.0,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,BAITALPUR,16.6,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,BAITALPUR,33.1,30.2,26.0,96,73,14,95,7,HEAVY-RAIN
2025-08-25,DEORIA,BAITALPUR,25.5,31.2,26.1,95,68,12,80,7,HEAVY-RAIN
2025-08-26,DEORIA,BAITALPUR,10.2,32.2,27.1,89,64,13,146,5,Nil
2025-08-22,DEORIA,BANKATA,17.9,32.9,26.0,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,BANKATA,17.0,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,BANKATA,34.7,30.2,26.0,96,73,14,96,7,HEAVY-RAIN
2025-08-25,DEORIA,BANKATA,24.9,31.3,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,BANKATA,9.4,32.2,27.1,89,64,13,92,5,Nil
2025-08-22,DEORIA,BARHAJ,19.0,32.9,26.1,95,67,9,142,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,BARHAJ,17.6,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,BARHAJ,31.7,30.2,26.0,96,73,14,97,7,HEAVY-RAIN
2025-08-25,DEORIA,BARHAJ,25.8,31.2,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,BARHAJ,10.2,32.3,27.1,89,64,13,93,5,Nil
2025-08-22,DEORIA,BHAGALPUR,18.7,32.9,26.1,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,BHAGALPUR,17.2,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,BHAGALPUR,31.3,30.2,26.1,96,73,14,97,7,HEAVY-RAIN
2025-08-25,DEORIA,BHAGALPUR,25.7,31.3,26.1,95,68,12,82,7,HEAVY-RAIN
2025-08-26,DEORIA,BHAGALPUR,10.0,32.3,27.1,89,64,13,93,5,Nil
2025-08-22,DEORIA,BHALAUNI,18.8,32.9,26.0,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,BHALAUNI,17.4,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,BHALAUNI,33.2,30.2,26.0,96,73,14,96,7,HEAVY-RAIN
2025-08-25,DEORIA,BHALAUNI,25.6,31.2,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,BHALAUNI,10.1,32.2,27.1,89,64,13,92,5,Nil
2025-08-22,DEORIA,BHATNI,18.2,32.9,26.0,95,67,9,89,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,BHATNI,17.3,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,BHATNI,32.7,30.2,26.1,96,73,14,96,7,HEAVY-RAIN
2025-08-25,DEORIA,BHATNI,25.2,31.3,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,BHATNI,9.7,32.2,27.1,89,64,13,92,5,Nil
2025-08-22,DEORIA,BHATPAR-RANI,18.3,32.9,26.0,95,67,9,142,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,BHATPAR-RANI,17.7,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,BHATPAR-RANI,33.0,30.2,26.0,96,73,14,97,7,HEAVY-RAIN
2025-08-25,DEORIA,BHATPAR-RANI,25.3,31.3,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,BHATPAR-RANI,9.5,32.3,27.1,89,64,13,93,5,Nil
2025-08-22,DEORIA,DEORIA-SADAR,18.7,32.9,26.0,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,DEORIA-SADAR,17.1,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,DEORIA-SADAR,32.7,30.2,26.0,96,73,14,95,7,HEAVY-RAIN
2025-08-25,DEORIA,DEORIA-SADAR,25.6,31.2,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,DEORIA-SADAR,10.1,32.2,27.1,89,64,13,146,5,Nil
2025-08-22,DEORIA,DESAI-DEORIA,18.7,32.9,26.0,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,DESAI-DEORIA,17.1,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,DESAI-DEORIA,32.7,30.2,26.0,96,73,14,95,7,HEAVY-RAIN
2025-08-25,DEORIA,DESAI-DEORIA,25.6,31.2,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,DESAI-DEORIA,10.1,32.2,27.1,89,64,13,146,5,Nil
2025-08-22,DEORIA,GAURI-BAZAR,18.4,32.9,26.0,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,GAURI-BAZAR,16.2,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,GAURI-BAZAR,32.9,30.2,26.0,96,73,14,95,7,HEAVY-RAIN
2025-08-25,DEORIA,GAURI-BAZAR,25.6,31.2,26.1,95,68,12,80,7,HEAVY-RAIN
2025-08-26,DEORIA,GAURI-BAZAR,10.2,32.2,27.1,89,64,13,146,5,Nil
2025-08-22,DEORIA,LAR,18.5,32.9,26.1,95,67,9,142,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,LAR,17.2,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,LAR,31.7,30.2,26.1,96,73,14,97,7,HEAVY-RAIN
2025-08-25,DEORIA,LAR,25.7,31.3,26.1,95,68,12,82,7,HEAVY-RAIN
2025-08-26,DEORIA,LAR,9.9,32.3,27.2,89,64,13,93,5,Nil
2025-08-22,DEORIA,PATHAR-DEWA,17.8,32.9,26.0,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,PATHAR-DEWA,16.8,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,PATHAR-DEWA,32.2,30.2,26.0,96,73,14,96,7,HEAVY-RAIN
2025-08-25,DEORIA,PATHAR-DEWA,25.1,31.3,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,PATHAR-DEWA,9.7,32.2,27.1,89,64,13,146,5,Nil
2025-08-22,DEORIA,RAMPUR-KARKHANA,18.3,32.9,26.0,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,RAMPUR-KARKHANA,16.8,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,RAMPUR-KARKHANA,33.1,30.2,26.0,96,73,14,95,7,HEAVY-RAIN
2025-08-25,DEORIA,RAMPUR-KARKHANA,25.4,31.2,26.1,95,68,12,80,7,HEAVY-RAIN
2025-08-26,DEORIA,RAMPUR-KARKHANA,10.1,32.2,27.1,89,64,13,146,5,Nil
2025-08-22,DEORIA,RUDRAPUR,18.9,32.9,26.0,95,67,9,88,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,RUDRAPUR,16.8,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,RUDRAPUR,31.8,30.2,26.0,96,73,14,95,7,HEAVY-RAIN
2025-08-25,DEORIA,RUDRAPUR,25.9,31.2,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,RUDRAPUR,10.2,32.2,27.1,89,64,13,146,5,Nil
2025-08-22,DEORIA,SALEMPUR,18.4,32.9,26.0,95,67,9,142,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,SALEMPUR,17.5,31.2,26.1,93,67,15,91,7,Nil
2025-08-24,DEORIA,SALEMPUR,32.6,30.2,26.0,96,73,14,97,7,HEAVY-RAIN
2025-08-25,DEORIA,SALEMPUR,25.5,31.3,26.1,95,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,SALEMPUR,9.7,32.3,27.1,89,64,13,93,5,Nil
2025-08-22,DEORIA,TARKALUA,17.8,32.9,25.9,95,67,9,87,6,"NG, HEAVY-RAIN"
2025-08-23,DEORIA,TARKALUA,15.8,31.2,26.0,93,68,15,145,7,Nil
2025-08-24,DEORIA,TARKALUA,34.9,30.3,26.0,95,73,15,149,7,HEAVY-RAIN
2025-08-25,DEORIA,TARKALUA,24.3,31.2,26.0,94,68,12,81,7,HEAVY-RAIN
2025-08-26,DEORIA,TARKALUA,10.0,32.1,27.0,89,65,13,90,5,Nil
2025-08-22,ETAH,ALIGANJ,7.8,33.0,27.0,90,65,9,78,7,Nil
2025-08-23,ETAH,ALIGANJ,23.6,31.3,26.2,92,67,12,95,7,"NG, HEAVY-RAIN"
2025-08-24,ETAH,ALIGANJ,16.2,30.2,26.0,93,70,9,112,7,Nil
2025-08-25,ETAH,ALIGANJ,24.3,29.2,26.0,95,75,10,92,7,HEAVY-RAIN
2025-08-26,ETAH,ALIGANJ,11.8,30.2,26.0,93,73,13,98,6,Nil
2025-08-22,ETAH,AWAGARH,8.1,33.0,27.0,90,65,9,76,7,Nil
2025-08-23,ETAH,AWAGARH,23.5,31.3,26.2,92,67,12,96,7,"NG, HEAVY-RAIN"
2025-08-24,ETAH,AWAGARH,15.3,30.2,26.1,93,70,9,112,7,Nil
2025-08-25,ETAH,AWAGARH,24.5,29.3,26.0,95,75,10,93,7,HEAVY-RAIN
2025-08-26,ETAH,AWAGARH,12.3,30.2,26.0,93,73,13,98,6,Nil
2025-08-22,ETAH,JAITHARA,7.7,33.0,27.0,90,65,9,134,7,Nil
2025-08-23,ETAH,JAITHARA,23.2,31.2,26.2,92,67,12,95,7,"NG, HEAVY-RAIN"
2025-08-24,ETAH,JAITHARA,16.4,30.2,26.0,93,70,9,110,7,Nil
2025-08-25,ETAH,JAITHARA,23.7,29.2,26.0,95,75,11,91,7,HEAVY-RAIN
2025-08-26,ETAH,JAITHARA,11.7,30.2,26.0,93,73,13,98,6,Nil
2025-08-22,ETAH,JALESAR,8.6,33.0,27.1,90,65,9,76,7,Nil
2025-08-23,ETAH,JALESAR,23.6,31.3,26.2,92,67,12,96,7,"NG, HEAVY-RAIN"
2025-08-24,ETAH,JALESAR,14.9,30.2,26.1,93,70,9,111,7,Nil
2025-08-25,ETAH,JALESAR,24.8,29.2,26.0,95,75,10,94,7,HEAVY-RAIN
2025-08-26,ETAH,JALESAR,12.6,30.2,26.0,93,73,13,98,6,Nil
2025-08-22,ETAH,MAREHRA,8.6,32.9,27.0,90,65,9,77,7,Nil
2025-08-23,ETAH,MAREHRA,24.0,31.2,26.1,92,67,12,94,7,"NG, HEAVY-RAIN"
2025-08-24,ETAH,MAREHRA,16.5,30.2,26.0,93,70,9,111,7,Nil
2025-08-25,ETAH,MAREHRA,25.3,29.1,26.0,95,75,10,92,7,HEAVY-RAIN
2025-08-26,ETAH,MAREHRA,12.2,30.1,26.0,93,73,13,98,6,Nil
2025-08-22,ETAH,NIDHAULI-KALAN,8.5,33.0,27.0,90,65,9,76,7,Nil
2025-08-23,ETAH,NIDHAULI-KALAN,24.0,31.3,26.1,92,67,12,95,7,"NG, HEAVY-RAIN"
2025-08-24,ETAH,NIDHAULI-KALAN,15.7,30.2,26.1,93,70,9,112,7,Nil
2025-08-25,ETAH,NIDHAULI-KALAN,24.9,29.2,26.0,95,75,10,93,7,HEAVY-RAIN
2025-08-26,ETAH,NIDHAULI-KALAN,12.4,30.2,26.0,93,73,13,98,6,Nil
2025-08-22,ETAH,SAKIT,7.6,33.0,27.0,90,65,9,79,7,Nil
2025-08-23,ETAH,SAKIT,23.4,31.3,26.2,92,67,12,95,7,"NG, HEAVY-RAIN"
2025-08-24,ETAH,SAKIT,16.4,30.2,26.0,93,70,9,111,7,Nil
2025-08-25,ETAH,SAKIT,24.2,29.2,26.0,95,75,10,146,7,HEAVY-RAIN
2025-08-26,ETAH,SAKIT,12.1,30.2,26.0,93,73,13,98,6,Nil
2025-08-22,ETAH,SHITALPUR,7.8,33.0,27.0,90,65,9,78,7,Nil
2025-08-23,ETAH,SHITALPUR,23.6,31.3,26.2,92,67,12,95,7,"NG, HEAVY-RAIN"
2025-08-24,ETAH,SHITALPUR,16.2,30.2,26.0,93,70,9,112,7,Nil
2025-08-25,ETAH,SHITALPUR,24.3,29.2,26.0,95,75,10,92,7,HEAVY-RAIN
2025-08-26,ETAH,SHITALPUR,11.8,30.2,26.0,93,73,13,98,6,Nil
2025-08-22,ETAWAH,BARHPURA,4.0,33.1,26.1,92,62,4,177,6,NG
2025-08-23,ETAWAH,BARHPURA,22.4,32.1,26.2,91,65,8,131,7,"NG, HEAVY-RAIN"
2025-08-24,ETAWAH,BARHPURA,24.4,30.3,26.1,92,70,5,134,7,HEAVY-RAIN
2025-08-25,ETAWAH,BARHPURA,28.9,30.2,26.1,93,73,5,124,7,HEAVY-RAIN
2025-08-26,ETAWAH,BARHPURA,9.0,31.2,26.1,94,67,8,127,6,Nil
2025-08-22,ETAWAH,BASREHAR,3.8,33.0,26.2,92,62,4,171,6,NG
2025-08-23,ETAWAH,BASREHAR,23.0,32.1,26.2,91,65,8,130,7,"NG, HEAVY-RAIN"
2025-08-24,ETAWAH,BASREHAR,24.8,30.2,26.1,92,70,5,126,7,HEAVY-RAIN
2025-08-25,ETAWAH,BASREHAR,28.6,30.2,26.1,93,73,5,120,7,HEAVY-RAIN
2025-08-26,ETAWAH,BASREHAR,9.0,31.1,26.1,94,68,8,125,6,Nil
2025-08-22,ETAWAH,BHARTHANA,4.0,33.0,26.1,92,62,4,158,6,NG
2025-08-23,ETAWAH,BHARTHANA,22.2,32.1,26.1,91,65,8,131,7,"NG, HEAVY-RAIN"
2025-08-24,ETAWAH,BHARTHANA,24.2,30.2,26.1,92,70,5,127,7,HEAVY-RAIN
2025-08-25,ETAWAH,BHARTHANA,28.5,30.2,26.1,93,73,5,120,7,HEAVY-RAIN
2025-08-26,ETAWAH,BHARTHANA,8.8,31.2,26.1,94,67,8,126,6,Nil
2025-08-22,ETAWAH,CHAKARNAGAR,4.0,33.1,26.1,92,62,4,181,6,NG
2025-08-23,ETAWAH,CHAKARNAGAR,21.9,32.1,26.2,91,65,8,134,7,"NG, HEAVY-RAIN"
2025-08-24,ETAWAH,CHAKARNAGAR,24.5,30.4,26.1,92,69,5,143,7,HEAVY-RAIN
2025-08-25,ETAWAH,CHAKARNAGAR,28.4,30.2,26.1,93,73,5,127,7,HEAVY-RAIN
2025-08-26,ETAWAH,CHAKARNAGAR,8.9,31.2,26.1,94,67,8,130,6,Nil
2025-08-22,ETAWAH,JASWANTNAGAR,4.0,33.0,26.2,92,62,4,168,6,NG
2025-08-23,ETAWAH,JASWANTNAGAR,22.8,32.1,26.2,91,65,8,129,7,"NG, HEAVY-RAIN"
2025-08-24,ETAWAH,JASWANTNAGAR,24.7,30.2,26.1,92,70,5,125,7,HEAVY-RAIN
2025-08-25,ETAWAH,JASWANTNAGAR,28.6,30.2,26.1,93,73,5,119,7,HEAVY-RAIN
2025-08-26,ETAWAH,JASWANTNAGAR,9.0,31.2,26.1,94,67,8,124,6,Nil
2025-08-22,ETAWAH,MAHEWA,4.0,33.0,26.1,92,62,4,178,6,NG
2025-08-23,ETAWAH,MAHEWA,22.5,32.1,26.1,91,65,8,133,7,"NG, HEAVY-RAIN"
2025-08-24,ETAWAH,MAHEWA,24.2,30.2,26.1,92,70,5,132,7,HEAVY-RAIN
2025-08-25,ETAWAH,MAHEWA,28.0,30.2,26.1,93,73,5,122,7,HEAVY-RAIN
2025-08-26,ETAWAH,MAHEWA,9.0,31.2,26.1,94,67,8,127,6,Nil
2025-08-22,ETAWAH,SEFAI,3.9,33.0,26.2,92,63,4,168,6,NG
2025-08-23,ETAWAH,SEFAI,23.1,32.1,26.2,91,65,8,129,7,"NG, HEAVY-RAIN"
2025-08-24,ETAWAH,SEFAI,25.0,30.2,26.1,92,70,5,124,7,HEAVY-RAIN
2025-08-25,ETAWAH,SEFAI,28.5,30.2,26.1,93,73,5,118,7,HEAVY-RAIN
2025-08-26,ETAWAH,SEFAI,8.9,31.1,26.1,94,68,8,124,6,Nil
2025-08-22,ETAWAH,TAKHA,4.0,33.0,26.1,92,62,4,177,6,NG
2025-08-23,ETAWAH,TAKHA,22.2,32.1,26.1,91,65,8,132,7,"NG, HEAVY-RAIN"
2025-08-24,ETAWAH,TAKHA,24.3,30.2,26.1,92,70,5,128,7,HEAVY-RAIN
2025-08-25,ETAWAH,TAKHA,28.1,30.2,26.1,93,73,5,120,7,HEAVY-RAIN
2025-08-26,ETAWAH,TAKHA,8.8,31.2,26.1,94,67,8,126,6,Nil
2025-08-22,FARRUKHABAD,BARHPUR,7.0,33.0,27.0,90,65,8,100,7,Nil
2025-08-23,FARRUKHABAD,BARHPUR,13.9,31.2,26.1,91,69,11,97,7,NG
2025-08-24,FARRUKHABAD,BARHPUR,23.7,30.2,26.1,92,70,11,103,7,HEAVY-RAIN
2025-08-25,FARRUKHABAD,BARHPUR,13.9,29.2,26.0,94,75,14,360,7,Nil
2025-08-26,FARRUKHABAD,BARHPUR,7.5,30.3,26.0,93,70,14,99,6,Nil
2025-08-22,FARRUKHABAD,KAIMGANJ,7.0,33.0,27.0,90,65,8,99,7,Nil
2025-08-23,FARRUKHABAD,KAIMGANJ,14.1,31.2,26.1,91,69,11,96,7,NG
2025-08-24,FARRUKHABAD,KAIMGANJ,22.4,30.1,26.1,92,70,11,103,7,HEAVY-RAIN
2025-08-25,FARRUKHABAD,KAIMGANJ,13.9,29.2,26.0,94,75,14,306,7,Nil
2025-08-26,FARRUKHABAD,KAIMGANJ,8.2,30.2,26.0,93,70,14,99,6,Nil
2025-08-22,FARRUKHABAD,KAMALGANJ,7.1,33.0,27.0,90,65,8,102,7,Nil
2025-08-23,FARRUKHABAD,KAMALGANJ,14.2,31.2,26.1,91,69,11,99,7,NG
2025-08-24,FARRUKHABAD,KAMALGANJ,22.3,30.2,26.1,92,70,11,103,7,HEAVY-RAIN
2025-08-25,FARRUKHABAD,KAMALGANJ,14.1,29.2,26.0,94,75,14,306,7,Nil
2025-08-26,FARRUKHABAD,KAMALGANJ,7.7,30.3,26.1,93,70,14,99,6,Nil
2025-08-22,FARRUKHABAD,MOHAMDABAD,6.8,33.0,27.0,90,65,8,101,7,Nil
2025-08-23,FARRUKHABAD,MOHAMDABAD,14.2,31.2,26.2,91,69,11,98,7,NG
2025-08-24,FARRUKHABAD,MOHAMDABAD,22.6,30.2,26.1,92,70,11,104,7,HEAVY-RAIN
2025-08-25,FARRUKHABAD,MOHAMDABAD,13.8,29.2,26.0,94,75,14,306,7,Nil
2025-08-26,FARRUKHABAD,MOHAMDABAD,8.1,30.3,26.0,93,70,14,99,6,Nil
2025-08-22,FARRUKHABAD,NAWABGANJ,7.0,33.0,27.0,90,65,8,100,7,Nil
2025-08-23,FARRUKHABAD,NAWABGANJ,13.7,31.2,26.1,91,69,11,97,7,NG
2025-08-24,FARRUKHABAD,NAWABGANJ,22.5,30.2,26.1,92,70,11,103,7,HEAVY-RAIN
2025-08-25,FARRUKHABAD,NAWABGANJ,13.9,29.2,26.0,94,75,14,360,7,Nil
2025-08-26,FARRUKHABAD,NAWABGANJ,7.8,30.3,26.0,93,70,14,99,6,Nil
2025-08-22,FARRUKHABAD,RAJEPUR,7.1,32.9,27.0,90,65,8,100,7,Nil
2025-08-23,FARRUKHABAD,RAJEPUR,14.0,31.1,26.1,91,69,11,97,7,NG
2025-08-24,FARRUKHABAD,RAJEPUR,22.5,30.2,26.0,92,70,12,102,7,HEAVY-RAIN
2025-08-25,FARRUKHABAD,RAJEPUR,14.1,29.2,26.0,94,75,14,306,7,Nil
2025-08-26,FARRUKHABAD,RAJEPUR,7.8,30.2,26.0,93,70,14,99,6,Nil
2025-08-22,FARRUKHABAD,SHAMSABAD,7.1,33.0,27.0,90,65,8,99,7,Nil
2025-08-23,FARRUKHABAD,SHAMSABAD,13.8,31.1,26.1,91,69,11,97,7,NG
2025-08-24,FARRUKHABAD,SHAMSABAD,23.0,30.2,26.0,92,70,11,102,7,HEAVY-RAIN
2025-08-25,FARRUKHABAD,SHAMSABAD,14.0,29.2,26.0,94,75,14,360,7,Nil
2025-08-26,FARRUKHABAD,SHAMSABAD,7.9,30.3,26.0,93,70,14,99,6,Nil
2025-08-22,FATEHPUR,AIRAYAN,3.4,32.9,26.1,91,66,7,219,6,NG
2025-08-23,FATEHPUR,AIRAYAN,31.5,31.1,26.0,94,68,6,212,8,"NG, HEAVY-RAIN"
2025-08-24,FATEHPUR,AIRAYAN,26.0,30.1,26.0,96,74,5,216,8,HEAVY-RAIN
2025-08-25,FATEHPUR,AIRAYAN,23.6,30.2,26.1,95,74,4,165,8,HEAVY-RAIN
