State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Uttar Pradesh,Prayagraj,Sirsa,Onion,Red,FAQ,23-08-2025,1100,1300,1200
Uttar Pradesh,Prayagraj,Sirsa,Tomato,Deshi,FAQ,23-08-2025,2800,3000,2900
Uttar Pradesh,Raebarelli,Bachranwa,Onion,Red,FAQ,23-08-2025,1400,1450,1445
Uttar Pradesh,Raebarelli,Bachranwa,Wheat,Dara,FAQ,23-08-2025,3175,3200,3190
Uttar Pradesh,Raebarelli,Jayas,Lemon,Lemon,FAQ,23-08-2025,4325,4360,4340
Uttar Pradesh,Raebarelli,Jayas,Paddy(Dhan)(Common),Common,FAQ,23-08-2025,2280,2300,2290
Uttar Pradesh,Raebarelli,Jayas,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,23-08-2025,3250,3280,3260
Uttar Pradesh,Raebarelli,Lalganj,Colacasia,Colacasia,FAQ,23-08-2025,1900,2100,2000
Uttar Pradesh,Raebarelli,Lalganj,Onion,Red,FAQ,23-08-2025,1150,1250,1200
Uttar Pradesh,Raebarelli,Lalganj,Wheat,Dara,FAQ,23-08-2025,2450,2580,2550
Uttar Pradesh,Raebarelli,Raibareilly,Banana,Banana - Ripe,Medium,23-08-2025,2800,2900,2850
Uttar Pradesh,Raebarelli,Raibareilly,Barley (Jau),Dara,FAQ,23-08-2025,2350,2400,2375
Uttar Pradesh,Raebarelli,Raibareilly,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1700,1750,1725
Uttar Pradesh,Raebarelli,Raibareilly,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2200,2300,2250
Uttar Pradesh,Raebarelli,Raibareilly,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,23-08-2025,8775,8825,8800
Uttar Pradesh,Raebarelli,Raibareilly,Ginger(Green),Green Ginger,FAQ,23-08-2025,4560,4650,4600
Uttar Pradesh,Raebarelli,Raibareilly,Pomegranate,Pomogranate,Medium,23-08-2025,7060,7150,7100
Uttar Pradesh,Raebarelli,Raibareilly,Potato,Desi,FAQ,23-08-2025,1060,1150,1100
Uttar Pradesh,Raebarelli,Raibareilly,Pumpkin,Pumpkin,FAQ,23-08-2025,1650,1700,1675
Uttar Pradesh,Raebarelli,Raibareilly,Tomato,Hybrid,FAQ,23-08-2025,3800,3900,3860
Uttar Pradesh,Raebarelli,Raibareilly,Wheat,Dara,FAQ,23-08-2025,2500,2520,2510
Uttar Pradesh,Rampur,Rampur,Green Chilli,Green Chilly,FAQ,23-08-2025,4500,4600,4550
Uttar Pradesh,Rampur,Rampur,Wheat,Dara,FAQ,23-08-2025,2520,2610,2560
Uttar Pradesh,Saharanpur,Deoband,Carrot,Carrot,FAQ,23-08-2025,2000,2500,2200
Uttar Pradesh,Saharanpur,Deoband,Garlic,Garlic,FAQ,23-08-2025,12000,15000,13000
Uttar Pradesh,Saharanpur,Deoband,Green Chilli,Green Chilly,FAQ,23-08-2025,2000,3000,2500
Uttar Pradesh,Saharanpur,Deoband,Pumpkin,Other,FAQ,23-08-2025,1000,1300,1200
Uttar Pradesh,Sambhal,Bhehjoi,Wheat,Dara,Non-FAQ,23-08-2025,2500,2510,2505
Uttar Pradesh,Sambhal,Sambhal,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,700,1000,850
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Brinjal,Brinjal,FAQ,23-08-2025,1600,1800,1700
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Cauliflower,Cauliflower,FAQ,23-08-2025,1800,2000,1900
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Green Chilli,Green Chilly,FAQ,23-08-2025,2400,2500,2450
Uttar Pradesh,Shahjahanpur,Puwaha,Ginger(Green),Green Ginger,FAQ,23-08-2025,4200,4300,4250
Uttar Pradesh,Shahjahanpur,Puwaha,Sponge gourd,Sponge gourd,FAQ,23-08-2025,1600,1750,1700
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Mustard Oil,Mustard Oil,FAQ,23-08-2025,14410,14520,14460
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Pumpkin,Pumpkin,FAQ,23-08-2025,1300,1400,1350
Uttar Pradesh,Shahjahanpur,Tilhar,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1300,1400,1350
Uttar Pradesh,Shahjahanpur,Tilhar,Cabbage,Cabbage,FAQ,23-08-2025,1590,1690,1640
Uttar Pradesh,Shahjahanpur,Tilhar,Colacasia,Colacasia,FAQ,23-08-2025,2170,2270,2220
Uttar Pradesh,Shahjahanpur,Tilhar,Jack Fruit,Jack Fruit,Medium,23-08-2025,1610,1690,1640
Uttar Pradesh,Shahjahanpur,Tilhar,Onion,Red,FAQ,23-08-2025,1335,1420,1375
Uttar Pradesh,Shahjahanpur,Tilhar,Raddish,Raddish,FAQ,23-08-2025,2000,2100,2050
Uttar Pradesh,Shahjahanpur,Tilhar,Tomato,Deshi,Non-FAQ,23-08-2025,3960,4050,4010
Uttar Pradesh,Shahjahanpur,Tilhar,Wheat,Dara,Non-FAQ,23-08-2025,2460,2475,2470
Uttar Pradesh,Shamli,Khandhla,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,2100,2200,2150
Uttar Pradesh,Shamli,Khandhla,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1400,1500,1450
Uttar Pradesh,Shamli,Shamli,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,9960,10050,10000
Uttar Pradesh,Shamli,Shamli,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3325,3425,3375
Uttar Pradesh,Shamli,Shamli,Potato,Desi,FAQ,23-08-2025,1120,1200,1160
Uttar Pradesh,Siddharth Nagar,Naugarh,Ginger(Green),Green Ginger,FAQ,23-08-2025,3740,3790,3780
Uttar Pradesh,Siddharth Nagar,Naugarh,Wheat,Dara,FAQ,23-08-2025,2540,2565,2560
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,9500,9680,9580
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Green Chilli,Green Chilly,FAQ,23-08-2025,1600,1890,1680
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Potato,Desi,FAQ,23-08-2025,900,1150,980
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Wheat,Dara,FAQ,23-08-2025,2500,2650,2560
Uttar Pradesh,Sitapur,Sitapur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,9800,10200,10100
Uttar Pradesh,Sitapur,Sitapur,Ginger(Green),Green Ginger,FAQ,23-08-2025,3700,4000,3865
Uttar Pradesh,Sitapur,Sitapur,Lentil (Masur)(Whole),Masoor Gola,FAQ,23-08-2025,6280,6720,6710
Uttar Pradesh,Sitapur,Viswan,Gur(Jaggery),Yellow,FAQ,23-08-2025,3975,4015,3995
Uttar Pradesh,Sitapur,Viswan,Mustard Oil,Mustard Oil,FAQ,23-08-2025,14670,14770,14720
Uttar Pradesh,Sitapur,Viswan,Pomegranate,Pomogranate,Medium,23-08-2025,6730,6830,6780
Uttar Pradesh,Sitapur,Viswan,Potato,Desi,FAQ,23-08-2025,1110,1150,1130
Uttar Pradesh,Sitapur,Viswan,Rice,Coarse,FAQ,23-08-2025,3155,3195,3175
Uttar Pradesh,Sitapur,Viswan,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,23-08-2025,1630,1670,1650
Uttar Pradesh,Sitapur,Viswan,Tomato,Hybrid,FAQ,23-08-2025,3840,3900,3870
Uttar Pradesh,Sitapur,Viswan,Wheat,Dara,FAQ,23-08-2025,2470,2510,2490
Uttar Pradesh,Unnao,Bangarmau,Lemon,Lemon,FAQ,23-08-2025,3900,4100,4000
Uttar Pradesh,Unnao,Bangarmau,Mustard,Lohi Black,FAQ,23-08-2025,6620,6720,6670
Uttar Pradesh,Unnao,Bangarmau,Pumpkin,Pumpkin,FAQ,23-08-2025,1490,1590,1540
Uttar Pradesh,Unnao,Bangarmau,Tomato,Hybrid,FAQ,23-08-2025,3750,3850,3800
Uttar Pradesh,Unnao,Unnao,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1825,1925,1875
Uttar Pradesh,Unnao,Unnao,Garlic,Desi,FAQ,23-08-2025,6225,6325,6275
Uttar Pradesh,Unnao,Unnao,Onion,Red,FAQ,23-08-2025,1425,1500,1455
Uttar Pradesh,Agra,Achnera,Cabbage,Cabbage,FAQ,23-08-2025,1860,1940,1900
Uttar Pradesh,Agra,Achnera,Gur(Jaggery),Red,FAQ,23-08-2025,4300,4340,4320
Uttar Pradesh,Agra,Agra,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1450,1700,1550
Uttar Pradesh,Agra,Agra,Cauliflower,Cauliflower,FAQ,23-08-2025,3000,3300,3100
Uttar Pradesh,Agra,Agra,Garlic,Garlic,FAQ,23-08-2025,5300,6500,5850
Uttar Pradesh,Agra,Agra,Onion,Red,FAQ,23-08-2025,1450,1700,1550
Uttar Pradesh,Agra,Agra,Papaya,Papaya,Medium,23-08-2025,2950,3200,3040
Uttar Pradesh,Agra,Agra,Pomegranate,Pomogranate,Medium,23-08-2025,5700,6500,6050
Uttar Pradesh,Agra,Agra,Potato,Desi,FAQ,23-08-2025,800,1150,970
Uttar Pradesh,Agra,Agra,Sponge gourd,Sponge gourd,FAQ,23-08-2025,1500,1800,1700
Uttar Pradesh,Aligarh,Atrauli,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1000,1100,1050
Uttar Pradesh,Aligarh,Charra,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,23-08-2025,2100,2200,2150
Uttar Pradesh,Aligarh,Khair,Bajra(Pearl Millet/Cumbu),Hybrid,Non-FAQ,23-08-2025,1750,2000,1850
Uttar Pradesh,Aligarh,Khair,Maize,Hybrid/Local,Non-FAQ,23-08-2025,1650,1850,1758
Uttar Pradesh,Aligarh,Khair,Tomato,Hybrid,Non-FAQ,23-08-2025,2400,4000,3500
Uttar Pradesh,Ambedkarnagar,Akbarpur,Banana,Banana - Ripe,Medium,23-08-2025,2750,2950,2880
Uttar Pradesh,Ambedkarnagar,Akbarpur,Paddy(Dhan)(Common),Common,FAQ,23-08-2025,2150,2250,2200
Uttar Pradesh,Ambedkarnagar,Akbarpur,Sponge gourd,Sponge gourd,FAQ,23-08-2025,1850,1980,1950
Uttar Pradesh,Ambedkarnagar,Akbarpur,White Peas,White Peas,FAQ,23-08-2025,4000,4150,4100
Uttar Pradesh,Amethi,Sultanpur,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1580,1635,1600
Uttar Pradesh,Amethi,Sultanpur,Capsicum,Capsicum,FAQ,23-08-2025,5600,5650,5625
Uttar Pradesh,Amethi,Sultanpur,Green Chilli,Green Chilly,FAQ,23-08-2025,4630,4685,4650
Uttar Pradesh,Amethi,Sultanpur,Onion,Red,FAQ,23-08-2025,1350,1390,1370
Uttar Pradesh,Amethi,Sultanpur,Onion,Red,Non-FAQ,23-08-2025,1100,1140,1125
Uttar Pradesh,Amethi,Sultanpur,Pomegranate,Pomogranate,Medium,23-08-2025,6900,7060,7000
Uttar Pradesh,Amethi,Sultanpur,Potato,Desi,Non-FAQ,23-08-2025,900,950,925
Uttar Pradesh,Amroha,Amroha,Brinjal,Round/Long,FAQ,23-08-2025,1600,1700,1650
Uttar Pradesh,Amroha,Amroha,Gur(Jaggery),Yellow,FAQ,23-08-2025,4300,4350,4320
Uttar Pradesh,Amroha,Amroha,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3250,3350,3300
Uttar Pradesh,Amroha,Amroha,Onion,Red,FAQ,23-08-2025,1400,1500,1450
Uttar Pradesh,Amroha,Amroha,Papaya,Papaya,Medium,23-08-2025,2700,2850,2800
Uttar Pradesh,Amroha,Amroha,Wheat,Dara,FAQ,23-08-2025,2540,2560,2550
Uttar Pradesh,Amroha,Dhanaura,Tomato,Deshi,Non-FAQ,23-08-2025,1000,2000,1500
Uttar Pradesh,Amroha,Dhanaura,Wheat,Dara,Non-FAQ,23-08-2025,2480,2520,2500
Uttar Pradesh,Amroha,Hasanpur,Cabbage,Cabbage,FAQ,23-08-2025,1410,1500,1450
Uttar Pradesh,Amroha,Hasanpur,Onion,Nasik,Non-FAQ,23-08-2025,1000,1200,1100
Uttar Pradesh,Auraiya,Achalda,Green Chilli,Green Chilly,FAQ,23-08-2025,4500,4650,4600
Uttar Pradesh,Auraiya,Achalda,Onion,Red,FAQ,23-08-2025,1400,1520,1480
Uttar Pradesh,Auraiya,Achalda,Pumpkin,Pumpkin,FAQ,23-08-2025,1400,1500,1460
Uttar Pradesh,Auraiya,Auraiya,Apple,Delicious,Medium,23-08-2025,7015,7400,7250
Uttar Pradesh,Auraiya,Auraiya,Mustard,Lohi Black,FAQ,23-08-2025,6850,7000,6950
Uttar Pradesh,Auraiya,Auraiya,Onion,Red,FAQ,23-08-2025,1365,1570,1475
Uttar Pradesh,Auraiya,Auraiya,Rice,Common,FAQ,23-08-2025,2900,3150,3050
Uttar Pradesh,Auraiya,Auraiya,Wheat,Dara,FAQ,23-08-2025,2550,2590,2575
Uttar Pradesh,Auraiya,Dibiapur,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,900,1100,1000
Uttar Pradesh,Ayodhya,Faizabad,Papaya,Papaya,Medium,23-08-2025,2800,2950,2885
Uttar Pradesh,Ayodhya,Faizabad,Potato,Desi,FAQ,23-08-2025,1120,1230,1160
Uttar Pradesh,Azamgarh,Azamgarh,Gur(Jaggery),Red,FAQ,23-08-2025,4400,4500,4450
Uttar Pradesh,Azamgarh,Azamgarh,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3500,3650,3570
Uttar Pradesh,Azamgarh,Azamgarh,Onion,Red,FAQ,23-08-2025,1375,1525,1450
Uttar Pradesh,Azamgarh,Azamgarh,Pomegranate,Pomogranate,Medium,23-08-2025,6525,6675,6600
Uttar Pradesh,Azamgarh,Azamgarh,Tomato,Hybrid,FAQ,23-08-2025,4000,4150,4075
Uttar Pradesh,Badaun,Badayoun,Gur(Jaggery),Red,FAQ,23-08-2025,4290,4370,4320
Uttar Pradesh,Badaun,Badayoun,Lemon,Lemon,FAQ,23-08-2025,4220,4420,4350
Uttar Pradesh,Badaun,Badayoun,Onion,Nasik,FAQ,23-08-2025,1350,1500,1410
Uttar Pradesh,Badaun,Badayoun,Raddish,Raddish,FAQ,23-08-2025,2050,2200,2125
Uttar Pradesh,Badaun,Badayoun,Rice,III,FAQ,23-08-2025,3370,3450,3400
Uttar Pradesh,Badaun,Badayoun,Wheat,Dara,FAQ,23-08-2025,2460,2570,2500
Uttar Pradesh,Badaun,Shahaswan,Pumpkin,Other,FAQ,23-08-2025,950,1100,1000
Uttar Pradesh,Badaun,Visoli,Maize,Yellow,FAQ,23-08-2025,2000,2005,2000
Uttar Pradesh,Badaun,Wazirganj,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2250,2300,2275
Uttar Pradesh,Badaun,Wazirganj,Brinjal,Round/Long,FAQ,23-08-2025,1675,1750,1700
Uttar Pradesh,Badaun,Wazirganj,Tomato,Deshi,FAQ,23-08-2025,4100,4150,4125
Uttar Pradesh,Badaun,Wazirganj,Tomato,Deshi,Non-FAQ,23-08-2025,4000,4050,4025
Uttar Pradesh,Baghpat,Bagpat,Tomato,Deshi,FAQ,23-08-2025,3800,4200,4000
Uttar Pradesh,Baghpat,Baraut,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,10100,10330,10210
Uttar Pradesh,Baghpat,Baraut,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2400,2550,2470
Uttar Pradesh,Baghpat,Baraut,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,23-08-2025,9600,9800,9700
Uttar Pradesh,Baghpat,Baraut,Masur Dal,Masur Dal,FAQ,23-08-2025,7700,7900,7800
Uttar Pradesh,Baghpat,Baraut,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3400,3600,3500
Uttar Pradesh,Baghpat,Baraut,Mustard Oil,Mustard Oil,FAQ,23-08-2025,15000,15300,15140
Uttar Pradesh,Baghpat,Baraut,Raddish,Raddish,FAQ,23-08-2025,2100,2200,2150
Uttar Pradesh,Baghpat,Khekda,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1700,1900,1800
Uttar Pradesh,Bahraich,Naanpara,Banana - Green,Banana - Green,FAQ,23-08-2025,600,680,640
Uttar Pradesh,Bahraich,Naanpara,Paddy(Dhan)(Common),Paddy,FAQ,23-08-2025,2200,2300,2250
Uttar Pradesh,Bahraich,Naanpara,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,23-08-2025,2000,2050,2030
Uttar Pradesh,Bahraich,Naanpara,Pomegranate,Pomogranate,Medium,23-08-2025,6000,6200,6100
Uttar Pradesh,Ballia,Ballia,Banana,Banana - Ripe,Medium,23-08-2025,2800,2860,2830
Uttar Pradesh,Ballia,Ballia,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1740,1810,1775
Uttar Pradesh,Ballia,Ballia,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1500,1570,1545
Uttar Pradesh,Ballia,Ballia,Brinjal,Brinjal,FAQ,23-08-2025,1750,1820,1780
Uttar Pradesh,Ballia,Ballia,Gur(Jaggery),Red,FAQ,23-08-2025,4580,4650,4615
Uttar Pradesh,Ballia,Ballia,Pomegranate,Pomogranate,Medium,23-08-2025,6700,6840,6760
Uttar Pradesh,Ballia,Ballia,Pumpkin,Pumpkin,FAQ,23-08-2025,1320,1380,1350
Uttar Pradesh,Ballia,Rasda,Banana - Green,Banana - Green,FAQ,23-08-2025,1550,1690,1625
Uttar Pradesh,Ballia,Rasda,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1455,1600,1520
Uttar Pradesh,Ballia,Rasda,Lemon,Lemon,FAQ,23-08-2025,4465,4600,4525
Uttar Pradesh,Ballia,Vilthararoad,Potato,Desi,Non-FAQ,23-08-2025,1100,1200,1150
Uttar Pradesh,Balrampur,Balrampur,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2900,3100,3000
Uttar Pradesh,Balrampur,Balrampur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,23-08-2025,8800,9000,8900
Uttar Pradesh,Balrampur,Balrampur,Brinjal,Round/Long,FAQ,23-08-2025,1700,1900,1800
Uttar Pradesh,Balrampur,Balrampur,Green Chilli,Green Chilly,FAQ,23-08-2025,4950,5150,5050
Uttar Pradesh,Balrampur,Balrampur,Pumpkin,Pumpkin,FAQ,23-08-2025,1720,1950,1830
Uttar Pradesh,Balrampur,Tulsipur,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1520,1570,1550
Uttar Pradesh,Balrampur,Tulsipur,Lentil (Masur)(Whole),Masoor Gola,FAQ,23-08-2025,7020,7070,7050
Uttar Pradesh,Balrampur,Tulsipur,Rice,III,FAQ,23-08-2025,3150,3240,3200
Uttar Pradesh,Banda,Banda,Apple,Kasmir/Shimla - II,Medium,23-08-2025,7600,7800,7700
Uttar Pradesh,Banda,Banda,Cauliflower,Cauliflower,FAQ,23-08-2025,3100,3265,3180
Uttar Pradesh,Banda,Banda,Lentil (Masur)(Whole),Masoor Gola,FAQ,23-08-2025,6100,6250,6175
Uttar Pradesh,Banda,Banda,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3500,3700,3600
Uttar Pradesh,Barabanki,Barabanki,Apple,Delicious,Medium,23-08-2025,8670,8770,8720
Uttar Pradesh,Barabanki,Barabanki,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1760,1860,1810
Uttar Pradesh,Barabanki,Barabanki,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1610,1710,1660
Uttar Pradesh,Barabanki,Barabanki,Brinjal,Round/Long,FAQ,23-08-2025,1790,1890,1840
Uttar Pradesh,Barabanki,Barabanki,Colacasia,Colacasia,FAQ,23-08-2025,2200,2300,2250
Uttar Pradesh,Barabanki,Barabanki,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,2110,2210,2160
Uttar Pradesh,Barabanki,Barabanki,Onion,Red,FAQ,23-08-2025,1330,1430,1380
Uttar Pradesh,Barabanki,Barabanki,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,23-08-2025,1850,1950,1900
Uttar Pradesh,Bareilly,Anwala,Colacasia,Colacasia,FAQ,23-08-2025,1000,1400,1200
Uttar Pradesh,Bareilly,Bareilly,Banana - Green,Banana - Green,FAQ,23-08-2025,1760,1825,1790
Uttar Pradesh,Bareilly,Bareilly,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,2030,2075,2050
Uttar Pradesh,Bareilly,Bareilly,Potato,Potato,FAQ,23-08-2025,970,1025,1000
Uttar Pradesh,Basti,Basti,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3470,3670,3570
Uttar Pradesh,Basti,Basti,Onion,Red,FAQ,23-08-2025,1425,1525,1475
Uttar Pradesh,Bijnor,Bijnaur,Banana - Green,Banana - Green,FAQ,23-08-2025,1780,1830,1800
Uttar Pradesh,Bijnor,Bijnaur,Potato,Desi,FAQ,23-08-2025,1040,1100,1060
Uttar Pradesh,Bijnor,Bijnaur,Rice,Common,FAQ,23-08-2025,3240,3300,3260
Uttar Pradesh,Bulandshahar,Buland Shahr,Apple,Delicious,Medium,23-08-2025,8600,9000,8840
Uttar Pradesh,Bulandshahar,Buland Shahr,Paddy(Dhan)(Basmati),Basmati 1509,FAQ,23-08-2025,3051,3121,3100
Uttar Pradesh,Bulandshahar,Buland Shahr,Tomato,Deshi,FAQ,23-08-2025,4000,4200,4100
Uttar Pradesh,Bulandshahar,Buland Shahr,Wheat,Dara,FAQ,23-08-2025,2570,2610,2590
Uttar Pradesh,Bulandshahar,Divai,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1100,1300,1200
Uttar Pradesh,Bulandshahar,Divai,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,800,1000,900
Uttar Pradesh,Bulandshahar,Divai,Green Chilli,Green Chilly,FAQ,23-08-2025,2000,2200,2100
Uttar Pradesh,Bulandshahar,Divai,Maize,Hybrid,FAQ,23-08-2025,2225,2235,2230
Uttar Pradesh,Bulandshahar,Gulavati,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1000,1200,1100
Uttar Pradesh,Bulandshahar,Gulavati,Ginger(Green),Green Ginger,FAQ,23-08-2025,6100,6300,6200
Uttar Pradesh,Bulandshahar,Jahangirabad,Banana - Green,Banana - Green,FAQ,23-08-2025,1690,1888,1780
Uttar Pradesh,Bulandshahar,Jahangirabad,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,23-08-2025,7465,7705,7585
Uttar Pradesh,Bulandshahar,Jahangirabad,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1400,1595,1490
Uttar Pradesh,Bulandshahar,Jahangirabad,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,23-08-2025,9585,9825,9705
Uttar Pradesh,Bulandshahar,Jahangirabad,Masur Dal,Masur Dal,FAQ,23-08-2025,7655,7895,7775
Uttar Pradesh,Bulandshahar,Jahangirabad,Onion,Red,FAQ,23-08-2025,1328,1532,1430
Uttar Pradesh,Bulandshahar,Jahangirabad,Papaya,Papaya,Medium,23-08-2025,2700,2895,2790
Uttar Pradesh,Bulandshahar,Jahangirabad,Rice,III,FAQ,23-08-2025,3155,3365,3260
Uttar Pradesh,Bulandshahar,Jahangirabad,Tomato,Deshi,FAQ,23-08-2025,3910,4100,4000
Uttar Pradesh,Bulandshahar,Khurja,Apple,Delicious,Medium,23-08-2025,8500,8900,8700
Uttar Pradesh,Bulandshahar,Khurja,Banana - Green,Banana - Green,FAQ,23-08-2025,1700,1900,1810
Uttar Pradesh,Bulandshahar,Khurja,Gur(Jaggery),Red,FAQ,23-08-2025,4160,4360,4260
Uttar Pradesh,Bulandshahar,Khurja,Rice,III,FAQ,23-08-2025,3180,3380,3280
Uttar Pradesh,Bulandshahar,Khurja,Tomato,Hybrid,FAQ,23-08-2025,3850,4250,4050
Uttar Pradesh,Bulandshahar,Sikarpur,Ginger(Green),Green Ginger,FAQ,23-08-2025,4400,4600,4500
Uttar Pradesh,Chandauli,Chandoli,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,23-08-2025,6560,6650,6610
Uttar Pradesh,Chandauli,Chandoli,Garlic,Garlic,FAQ,23-08-2025,6200,6300,6250
Uttar Pradesh,Chandauli,Chandoli,Potato,Badshah,FAQ,23-08-2025,1030,1130,1080
Uttar Pradesh,Chandauli,Chandoli,Raddish,Raddish,FAQ,23-08-2025,2200,2300,2250
Uttar Pradesh,Chandauli,Chandoli,Rice,III,FAQ,23-08-2025,3400,3440,3420
Uttar Pradesh,Deoria,Devariya,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,9950,9975,9960
Uttar Pradesh,Deoria,Devariya,Green Chilli,Green Chilly,FAQ,23-08-2025,4400,4450,4425
Uttar Pradesh,Deoria,Devariya,Mousambi(Sweet Lime),Mousambi,Large,23-08-2025,3530,3550,3540
Uttar Pradesh,Etah,Aliganj,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,23-08-2025,2100,2115,2110
Uttar Pradesh,Etah,Aliganj,Wheat,Dara,FAQ,23-08-2025,2450,2455,2451
Uttar Pradesh,Etah,Etah,Barley (Jau),Dara,FAQ,23-08-2025,2300,2400,2360
Uttar Pradesh,Etah,Etah,Colacasia,Colacasia,FAQ,23-08-2025,1500,2000,1800
Uttar Pradesh,Etah,Etah,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1500,2000,1682
Uttar Pradesh,Etah,Etah,Garlic,Garlic,FAQ,23-08-2025,5000,6000,5850
Uttar Pradesh,Etah,Etah,Mustard,Sarson(Black),FAQ,23-08-2025,6000,6500,6280
Uttar Pradesh,Etah,Etah,Mustard Oil,Mustard Oil,FAQ,23-08-2025,13500,14500,14200
Uttar Pradesh,Etah,Etah,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,23-08-2025,1600,2000,1905
Uttar Pradesh,Etawah,Bharthna,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,10350,10750,10550
Uttar Pradesh,Etawah,Bharthna,Green Chilli,Green Chilly,FAQ,23-08-2025,4220,4420,4320
Uttar Pradesh,Etawah,Bharthna,Onion,Red,FAQ,23-08-2025,1370,1570,1470
Uttar Pradesh,Etawah,Bharthna,Tomato,Hybrid,FAQ,23-08-2025,3520,3720,3620
Uttar Pradesh,Etawah,Etawah,Green Chilli,Green Chilly,FAQ,23-08-2025,4100,4400,4300
Uttar Pradesh,Etawah,Etawah,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,2700,3000,2900
Uttar Pradesh,Etawah,Etawah,Potato,Desi,FAQ,23-08-2025,800,1200,1130
Uttar Pradesh,Etawah,Etawah,Rice,III,FAQ,23-08-2025,3100,3400,3300
Uttar Pradesh,Etawah,Etawah,Wheat,Dara,FAQ,23-08-2025,2475,2520,2510
Uttar Pradesh,Etawah,Jasvantnagar,Lemon,Lemon,FAQ,23-08-2025,3560,3660,3610
Uttar Pradesh,Etawah,Jasvantnagar,Sponge gourd,Sponge gourd,FAQ,23-08-2025,1620,1720,1670
Uttar Pradesh,Farukhabad,Farukhabad,Groundnut,Hybrid,FAQ,23-08-2025,6700,6800,6783
Uttar Pradesh,Farukhabad,Farukhabad,Lemon,Lemon,FAQ,23-08-2025,3600,3800,3700
Uttar Pradesh,Farukhabad,Farukhabad,Onion,Red,FAQ,23-08-2025,1300,1500,1400
